Country,States,Population,Population Growth %
Zambia,Nyimba District,99170.8880889475,0.01
Zambia,Petauke District,235907.279334531,0.01
Zambia,Sinda District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Vubwi District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Chembe District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Chiengi District,83834.0495887206,0.01
Zambia,Chifunabuli District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Chipili District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Kawambwa District,102515.288998288,0.01
Zambia,Lunga District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Mansa District,179770.549956133,0.01
Zambia,Milenge District,43654.2330418265,0.01
Zambia,Mwansabombwe District,127619.298336025,0.01
Zambia,Mwense District,105771.679357384,0.01
Zambia,Nchelenge District,111132.321963268,0.01
Zambia,Samfya District,163628.614945134,0.01
Zambia,Chilanga District,127619.298336025,0.01
Zambia,Chirundu District,127619.298336025,0.01
Zambia,Chongwe District,137477.480083449,0.01
Zambia,Kafue District,150235.00938954,0.01
Zambia,Luangwa District,18950.2716597522,0.01
Zambia,Lusaka District,1084833.04412857,0.01
Zambia,Rufunsa District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Chama District,74898.9784989893,0.01
Zambia,Chinsali District,128661.423260528,0.01
Zambia,Chilinda District,127619.298336025,0.01
Zambia,Isoka District,99330.9072712127,0.01
Zambia,Kanchibiya District,127619.298336025,0.01
Zambia,Lavushimanda,127619.298336025,0.01
Zambia,Mafinga District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Mpika District,146213.527315238,0.01
Zambia,Nakonde District,75144.0078718328,0.01
Zambia,Shiwang'andu District,127619.298336025,0.01
Zambia,Chilubi District,66345.9532069162,0.01
Zambia,Kaputa District,87243.4582908577,0.01
Zambia,Kasama District,170949.492533766,0.01
Zambia,Lunte District,127619.298336025,0.01
Zambia,Lupososhi District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Luwingu District,80767.6820085642,0.01
Zambia,Mbala District,149651.939494161,0.01
Zambia,Mporokoso District,73937.8632855091,0.01
Zambia,Mpulungu District,67610.104746811,0.01
Zambia,Mungwi District,112990.544717322,0.01
Zambia,Nsama District,127619.298336025,0.01
Zambia,Senga District,127619.298336025,0.01
Zambia,Chavuma District,29944.5896012583,0.01
Zambia,Ikelenge District,127619.298336025,0.01
Zambia,Kabompo District,51910.2227268199,0.01
Zambia,Kasempa District,44007.275362699,0.01
Zambia,Kalumbila District,127619.298336025,0.01
Zambia,Manyinga District,127619.298336025,0.01
Zambia,Mufumbwe District,71246.5406637869,0.01
Zambia,Mushindamo District,127619.298336025,0.01
Zambia,Mwinilunga District,117519.087575426,0.01
Zambia,Solwezi District,239079.659622938,0.01
Zambia,Zambezi District,64970.7883593249,0.01
Zambia,Chikankata District,127619.298336025,0.01
Zambia,Choma District,74898.9784989893,0.01
Zambia,Gwembe District,34137.0921766056,0.01
Zambia,Kalomo District,169523.321571827,0.01
Zambia,Kazungula District,68273.1842333222,0.01
Zambia,Livingstone District,139525.725616443,0.01
Zambia,Mazabuka District,203243.363754654,0.01
Zambia,Monze District,163597.61122857,0.01
Zambia,Namwala District,82819.928021115,0.01
Zambia,Pemba District,127619.298336025,0.01
Zambia,Siavonga District,58871.0571553546,0.01
Zambia,Sinazongwe District,101629.182776495,0.01
Zambia,Zimba District,127619.298336025,0.01
Zambia,Kalabo District,114819.763994591,0.01
Zambia,Kaoma District,162587.490140522,0.01
Zambia,Limulunga District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Luampa District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Lukulu District,68383.1974211296,0.01
Zambia,Mitete District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Mongu District,162021.422283258,0.01
Zambia,Mulobezi District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Mwandi District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Nalolo District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Nkeyema District,127619.298336025,0.01
Zambia,Senanga District,126521.166697731,0.01
Zambia,Sesheke District,99395.915064008,0.01
Zambia,Shang'ombo District,127619.298336025,0.01
Zambia,Sikongo District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zambia,Sioma District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Bulawayo,1200480.90739138,0.01
Zimbabwe,Harare,2123386.54050629,0.01
Zimbabwe,Buhera District,245907.478106215,0.01
Zimbabwe,Chimanimani District,134955.177722994,0.01
Zimbabwe,Chipinge District,234161.070008063,0.01
Zimbabwe,Makoni District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Mutare District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Mutasa District,167482.076878057,0.01
Zimbabwe,Nyanga District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Bindura,156860.803655206,0.01
Zimbabwe,Guruve,200857.077699125,0.01
Zimbabwe,Mazowe,198989.853866068,0.01
Zimbabwe,Mbire,198989.853866068,0.01
Zimbabwe,Mount Darwin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Muzarabani,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Mukumbura,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Rushinga,67837.1319616497,0.01
Zimbabwe,Shamva,98988.8662691209,0.01
Zimbabwe,Chikomba,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Goromonzi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Marondera,199630.930715018,0.01
Zimbabwe,Mudzi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Murehwa,202917.324670789,0.01
Zimbabwe,Mutoko,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Seke,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,UMP (Uzumba-Maramba-Pfungwe),0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Wedza (Hwedza),0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Chegutu,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Hurungwe,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Kariba,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Makonde,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Mhondoro-Ngezi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Sanyati,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Zvimba,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Kadoma,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Bikita,162375.46472402,0.01
Zimbabwe,Chiredzi,275792.060514124,0.01
Zimbabwe,Chivi,166068.907474677,0.01
Zimbabwe,Gutu,203107.347449729,0.01
Zimbabwe,Masvingo,72535.6952009106,0.01
Zimbabwe,Mwenezi,167013.020650042,0.01
Zimbabwe,Zaka,181322.736024105,0.01
Zimbabwe,Binga,139108.675622665,0.01
Zimbabwe,Bubi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Hwange,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Lupane,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Nkayi,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Tsholotsho,115132.801519897,0.01
Zimbabwe,Umguza,89697.7524988498,0.01
Zimbabwe,Beitbridge,41772.0074104324,0.01
Zimbabwe,Bulilima,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Gwanda,20228.4248780952,0.01
Zimbabwe,Insiza,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Mangwe,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Matobo,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Umzingwane,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Chirumhanzu,1615134.61391555,0.01
Zimbabwe,Gokwe North,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Gokwe South,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Zimbabwe,Gweru,157883.926301815,0.01
Zimbabwe,Kwekwe,100912.09681597,0.01
Zimbabwe,Mberengwa,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
