Country,States,Population,Birth Rate,Births,Death Rate,Deaths,Inbound Migration,Outbound Migration,Population Growth %
Uganda,Nwoya,133518.195418851,,,,,,,0.01
Uganda,Otuke,104263.523326269,,,,,,,0.01
Uganda,Oyam,383679.044861429,,,,,,,0.01
Uganda,Pader,178020.260193079,,,,,,,0.01
Uganda,Yumbe,484866.287203261,,,,,,,0.01
Uganda,Zombo,240103.93085366,,,,,,,0.01
Uganda,Buhweju,120731.027451678,,,,,,,0.01
Uganda,Buliisa,113171.336957085,,,,,,,0.01
Uganda,Bundibugyo,224407.497157056,,,,,,,0.01
Uganda,Bushenyi,234461.415471931,,,,,,,0.01
Uganda,Hoima,573038.340750725,,,,,,,0.01
Uganda,Ibanda,249647.802581388,,,,,,,0.01
Uganda,Isingiro,486404.42769548,,,,,,,0.01
Uganda,Kabale,528279.252500229,,,,,,,0.01
Uganda,Kabarole,469278.863463517,,,,,,,0.01
Uganda,Kamwenge,414491.859273178,,,,,,,0.01
Uganda,Kanungu,252167.032685354,,,,,,,0.01
Uganda,Kasese,695055.485675092,,,,,,,0.01
Uganda,Kibaale,785159.715705629,,,,,,,0.01
Uganda,Kiruhura,328106.968963422,,,,,,,0.01
Uganda,Kiryandongo,266221.316389616,,,,,,,0.01
Uganda,Kisoro,281730.733004267,,,,,,,0.01
Uganda,Kyegegwa,281662.726792647,,,,,,,0.01
Uganda,Kyenjojo,422242.567215113,,,,,,,0.01
Uganda,Masindi,291139.592400103,,,,,,,0.01
Uganda,Mbarara,472672.173405065,,,,,,,0.01
Uganda,Mitooma,183460.757122644,,,,,,,0.01
Uganda,Ntoroko,67011.1207289574,,,,,,,0.01
Uganda,Ntungamo,483885.197591514,,,,,,,0.01
Uganda,Rubirizi,129160.797418462,,,,,,,0.01
Uganda,Rukungiri,314722.746461883,,,,,,,0.01
Uganda,Sheema,207361.94023288,,,,,,,0.01
Ukraine,Cherkasy Oblast,1246279.83395748,,,,,,,0.01
Ukraine,Chernihiv Oblast,1047118.64277284,,,,,,,0.01
Ukraine,Chernivtsi Oblast,910084.126176732,,,,,,,0.01
Ukraine,Dnipropetrovsk Oblast,3259002.67405502,,,,,,,0.01
Ukraine,Donetsk Oblast,4388102.80493526,,,,,,,0.01
Ukraine,Ivano-Frankivsk Oblast,1382847.3078944,,,,,,,0.01
Ukraine,Kharkiv Oblast,2720590.49602348,,,,,,,0.01
Ukraine,Kherson Oblast,1063900.17558132,,,,,,,0.01
Ukraine,Khmelnytskyi Oblast,1296221.39556993,,,,,,,0.01
Ukraine,Kyiv Oblast,1731831.18373368,,,,,,,0.01
Ukraine,Kirovohrad Oblast,974813.038451044,,,,,,,0.01
Ukraine,Luhansk Oblast,2263882.7807961,,,,,,,0.01
Ukraine,Lviv Oblast,2535707.6090049,,,,,,,0.01
Ukraine,Mykolaiv Oblast,1159739.92948889,,,,,,,0.01
Ukraine,Odessa Oblast,2387500.07187622,,,,,,,0.01
Ukraine,Poltava Oblast,1440815.60266064,,,,,,,0.01
Ukraine,Rivne Oblast,1162155.15009273,,,,,,,0.01
Ukraine,Sumy Oblast,1115152.85695014,,,,,,,0.01
Ukraine,Ternopil Oblast,1066620.42404611,,,,,,,0.01
Ukraine,Vinnytsia Oblast,1604416.54580768,,,,,,,0.01
Ukraine,Volyn Oblast,1042950.2620371,,,,,,,0.01
Ukraine,Zakarpattia Oblast,1259612.05170896,,,,,,,0.01
Ukraine,Zaporizhia Oblast,1755823.37515652,,,,,,,0.01
Ukraine,Zhytomyr Oblast,1249339.11338902,,,,,,,0.01
United Arab Emirates,Abu Dhabi,2784744.35577306,,,,,,,0.01
United Arab Emirates,Ajman,372956.065435179,,,,,,,0.01
United Arab Emirates,Dubai,4177440.56325614,,,,,,,0.01
United Arab Emirates,Fujairah,152013.884796679,,,,,,,0.01
United Arab Emirates,Ras Al Khaimah,416638.055304584,,,,,,,0.01
United Arab Emirates,Sharjah,2374348.87065861,,,,,,,0.01
United Arab Emirates,Umm Al Quwain,72006.5770089534,,,,,,,0.01
United Kingdom ,South East,9180973.58097347,,,,,,,0.01
United Kingdom ,London,8962807.6539152,,,,,,,0.01
United Kingdom ,North West,7341866.59877529,,,,,,,0.01
United Kingdom ,East of England,4836369.74919103,,,,,,,0.01
United Kingdom ,West Midlands,5934579.05853443,,,,,,,0.01
United Kingdom ,South West,5625209.8010549,,,,,,,0.01
United Kingdom ,Yorkshire and the Humber,5503469.68143374,,,,,,,0.01
United Kingdom ,East Midlands,4836369.74919103,,,,,,,0.01
United Kingdom ,North East,2670184.89202586,,,,,,,0.01
United States of America,Alabama,4903632.89293952,,,,,,,0.01
United States of America,Alaska,731611.824694651,,,,,,,0.01
United States of America,Arizona,7279381.89148442,,,,,,,0.01
United States of America,Arkansas,3018079.66838788,,,,,,,0.01
United States of America,California,39515832.3367283,,,,,,,0.01
United States of America,Colorado,5759262.04525323,,,,,,,0.01
United States of America,Connecticut,3565612.67950723,,,,,,,0.01
United States of America,Delaware,973852.950757592,,,,,,,0.01
United States of America,Florida,21479698.9342854,,,,,,,0.01
United States of America,Georgia,10618392.8734184,,,,,,,0.01
United States of America,Hawaii,1416001.33615028,,,,,,,0.01
United States of America,Idaho,1787228.2436459,,,,,,,0.01
United States of America,Illinois,12672978.5372246,,,,,,,0.01
United States of America,Indiana,6732833.97034222,,,,,,,0.01
United States of America,Iowa,3155358.20727275,,,,,,,0.01
United States of America,Kansas,2913580.12350364,,,,,,,0.01
United States of America,Kentucky,4468081.11007391,,,,,,,0.01
United States of America,Louisiana,4649218.65499667,,,,,,,0.01
United States of America,Maine,1344334.79019943,,,,,,,0.01
United States of America,Maryland,6046232.25682625,,,,,,,0.01
United States of America,Massachusetts,6893132.61186032,,,,,,,0.01
United States of America,Michigan,9987769.27288758,,,,,,,0.01
United States of America,Minnesota,5640147.16541887,,,,,,,0.01
United States of America,Mississippi,2976420.86331416,,,,,,,0.01
United States of America,Missouri,6137988.6377626,,,,,,,0.01
United States of America,Montana,1068875.63003437,,,,,,,0.01
United States of America,Nebraska,1934584.70303798,,,,,,,0.01
United States of America,Nevada,3080437.36407764,,,,,,,0.01
United States of America,New Hampshire,1359835.20599195,,,,,,,0.01
United States of America,New Jersey,8883001.36448828,,,,,,,0.01
United States of America,New Mexico,2097020.53976536,,,,,,,0.01
United States of America,New York,19455338.0311787,,,,,,,0.01
United States of America,North Carolina,10489042.058644,,,,,,,0.01
United States of America,North Dakota,762131.612341626,,,,,,,0.01
United States of America,Ohio,11690167.7682687,,,,,,,0.01
United States of America,Oklahoma,3957332.45880132,,,,,,,0.01
United States of America,Oregon,4218122.2790835,,,,,,,0.01
United States of America,Pennsylvania,12803158.4277259,,,,,,,0.01
United States of America,Rhode Island,1059457.76981641,,,,,,,0.01
United States of America,South Carolina,5149184.32136217,,,,,,,0.01
United States of America,South Dakota,884739.811252275,,,,,,,0.01
United States of America,Tennessee,6829797.82692421,,,,,,,0.01
United States of America,Texas,28998529.6967909,,,,,,,0.01
United States of America,Utah,3206250.85575653,,,,,,,0.01
United States of America,Vermont,624045.999739442,,,,,,,0.01
United States of America,Virginia,8536298.6970123,,,,,,,0.01
United States of America,Washington,7615588.60027001,,,,,,,0.01
United States of America,West Virginia,1792310.70787312,,,,,,,0.01
United States of America,Wisconsin,5822965.86389651,,,,,,,0.01
United States of America,Wyoming,578811.868098957,,,,,,,0.01
Uruguay,Artigas,73384.702885597,,,,,,,0.01
Uruguay,Canelones,520234.517702173,,,,,,,0.01
Uruguay,Cerro Largo,84705.7369375603,,,,,,,0.01
Uruguay,Colonia,123214.25426714,,,,,,,0.01
Uruguay,Durazno,57093.2148373214,,,,,,,0.01
Uruguay,Flores,25052.2882510317,,,,,,,0.01
Uruguay,Florida,67054.1246568932,,,,,,,0.01
Uruguay,Lavalleja,58820.3725941889,,,,,,,0.01
Uruguay,Maldonado,164315.008369041,,,,,,,0.01
Uruguay,Montevideo,1319228.49701564,,,,,,,0.01
Uruguay,Paysandú,113134.333577233,,,,,,,0.01
Uruguay,Río Negro,54770.0026374352,,,,,,,0.01
Uruguay,Rivera,103502.453810938,,,,,,,0.01
Uruguay,Rocha,68094.2196581336,,,,,,,0.01
Uruguay,Salto,124889.407273945,,,,,,,0.01
Uruguay,San José,108318.893739759,,,,,,,0.01
Uruguay,Soriano,82602.5448340905,,,,,,,0.01
Uruguay,Tacuarembó,90061.2261026012,,,,,,,0.01
Uruguay,Treinta y Tres,48138.3969131801,,,,,,,0.01
Uzbekistan,Andijan Region,2965770.89055627,,,,,,,0.01
Uzbekistan,Bukhara Region,1843668.39883341,,,,,,,0.01
Uzbekistan,Fergana Region,3565125.63502107,,,,,,,0.01
Uzbekistan,Jizzakh Region,1301118.84289789,,,,,,,0.01
Uzbekistan,Xorazm Region,1776862.29683065,,,,,,,0.01
Uzbekistan,Namangan Region,2652642.28970205,,,,,,,0.01
Uzbekistan,Navoiy Region,942886.122278353,,,,,,,0.01
Uzbekistan,Qashqadaryo Region,3089082.1536841,,,,,,,0.01
Uzbekistan,Samarqand Region,3652033.57310549,,,,,,,0.01
Uzbekistan,Sirdaryo Region,803173.361054035,,,,,,,0.01
Uzbekistan,Surxondaryo Region,122911.226588894,,,,,,,0.01
Uzbekistan,Tashkent Region,2829558.44904766,,,,,,,0.01
Uzbekistan,Karakalpakstan,1817666.02380239,,,,,,,0.01
Uzbekistan,Tashkent,0,,,,,,,0.01
Vanuatu,Malampa,40931.7386642006,,,,,,,0.01
Vanuatu,Penama,32545.9727166996,,,,,,,0.01
Vanuatu,Sanma,54188.9495646269,,,,,,,0.01
Vanuatu,Shefa,97610.9156837205,,,,,,,0.01
Vanuatu,Tafea,37053.3844191905,,,,,,,0.01
Vanuatu,Torba,10161.9281803885,,,,,,,0.01
Venezuela,Amazonas,130011.875155054,,,,,,,0.01
Venezuela,Anzoátegui,1563476.80641271,,,,,,,0.01
Venezuela,Apure,459066.930715762,,,,,,,0.01
Venezuela,Aragua,29270.6735541395,,,,,,,0.01
Venezuela,Barinas,353474.285988868,,,,,,,0.01
Venezuela,Bolívar,28438537.5476664,,,,,,,0.01
Venezuela,Carabobo,2245949.14275549,,,,,,,0.01
Venezuela,Cojedes,0,,,,,,,0.01
Venezuela,Delta Amacuro,167691.316757684,,,,,,,0.01
Venezuela,Falcón,953519.09348334,,,,,,,0.01
Venezuela,Guárico,747807.303973582,,,,,,,0.01
Venezuela,La Guaira,352952.238305553,,,,,,,0.01
Venezuela,Lara,2019395.44956702,,,,,,,0.01
Venezuela,Mérida,0,,,,,,,0.01
Venezuela,Miranda,2675409.36922439,,,,,,,0.01
Venezuela,Monagas,905525.709815526,,,,,,,0.01
Venezuela,Nueva Esparta,491654.90726905,,,,,,,0.01
Venezuela,Portuguesa,1024393.56708709,,,,,,,0.01
Venezuela,Sucre,897002.931353438,,,,,,,0.01
Venezuela,Táchira,1169014.77664418,,,,,,,0.01
Venezuela,Trujillo,54217.9522136999,,,,,,,0.01
Venezuela,Yaracuy,600906.886235884,,,,,,,0.01
Venezuela,Zulia,3704742.38747604,,,,,,,0.01
Vietnam,Bắc Giang Province,1804114.78604585,,,,,,,0.01
Vietnam,Bắc Kạn Province,319029.139803557,,,,,,,0.01
Vietnam,Cao Bằng Province,528148.240533727,,,,,,,0.01
Vietnam,Hà Giang Province,891158.397519546,,,,,,,0.01
Vietnam,Lạng Sơn Province,744167.971560587,,,,,,,0.01
Vietnam,Phú Thọ Province,1463859.7074862,,,,,,,0.01
Vietnam,Quảng Ninh Province,1320444.60809401,,,,,,,0.01
Vietnam,Thái Nguyên Province,0,,,,,,,0.01
Vietnam,Tuyên Quang Province,784882.690402413,,,,,,,0.01
Vietnam,Lào Cai Province,701770.098981176,,,,,,,0.01
Vietnam,Yên Bái Province,809321.922657523,,,,,,,0.01
Vietnam,Điện Biên Province,567051.793945509,,,,,,,0.01
Vietnam,Hòa Bình Province,854209.022600478,,,,,,,0.01
Vietnam,Lai Châu Province,470552.979840037,,,,,,,0.01
Vietnam,Sơn La Province,1248529.03939766,,,,,,,0.01
Vietnam,Bắc Ninh Province,1153705.378299,,,,,,,0.01
Vietnam,Hà Nam Province,884007.744386017,,,,,,,0.01
Vietnam,Hải Dương Province,403929.89455385,,,,,,,0.01
Vietnam,Hưng Yên Province,1252845.43365282,,,,,,,0.01
Vietnam,Nam Định Province,1780555.63417641,,,,,,,0.01
Vietnam,Ninh Bình Province,982576.747580495,,,,,,,0.01
Vietnam,Thái Bình Province,268191.496343889,,,,,,,0.01
Vietnam,Vĩnh Phúc Province,0,,,,,,,0.01
Vietnam,Hà Nội City,7521386.99598939,,,,,,,0.01
Vietnam,Hải Phòng City,2013983.95528653,,,,,,,0.01
Vietnam,Hà Tĩnh Province,1478135.01137824,,,,,,,0.01
Vietnam,Nghệ An Province,3547571.0316011,,,,,,,0.01
Vietnam,Quảng Bình Province,936692.556564235,,,,,,,0.01
Vietnam,Quảng Trị Province,632432.765778291,,,,,,,0.01
Vietnam,Thanh Hóa Province,0,,,,,,,0.01
Vietnam,Thừa Thiên-Huế Province,333745.483979762,,,,,,,0.01
Vietnam,Đắk Lắk Province,340031.058097835,,,,,,,0.01
Vietnam,Đắk Nông Province,61418.6099145952,,,,,,,0.01
Vietnam,Gia Lai Province,1513985.28590656,,,,,,,0.01
Vietnam,Kon Tum Province,530048.414093685,,,,,,,0.01
Vietnam,Lâm Đồng Province,1297024.46892186,,,,,,,0.01
Vietnam,Bình Định Province,2468533.47338633,,,,,,,0.01
Vietnam,Bình Thuận Province,1359624.18671767,,,,,,,0.01
Vietnam,Khánh Hòa Province,1231219.45835779,,,,,,,0.01
Vietnam,Ninh Thuận Province,579762.954970283,,,,,,,0.01
Vietnam,Phú Yên Province,873043.742945057,,,,,,,0.01
Vietnam,Quảng Nam Province,1495948.63845717,,,,,,,0.01
Vietnam,Quảng Ngãi Province,1434054.98515259,,,,,,,0.01
Vietnam,Đà Nẵng City,1080798.71907744,,,,,,,0.01
Vietnam,Bà Rịa-Vũng Tàu Province,1148417.89534558,,,,,,,0.01
Vietnam,Bình Dương Province,2426782.65990865,,,,,,,0.01
Vietnam,Bình Phước Province,994769.861287345,,,,,,,0.01
Vietnam,Đồng Nai Province,1104595.89268755,,,,,,,0.01
Vietnam,Tây Ninh Province,1169271.80012045,,,,,,,0.01
Vietnam,Hồ Chí Minh City,8145744.02413786,,,,,,,0.01
Vietnam,An Giang Province,1908526.32289152,,,,,,,0.01
Vietnam,Bạc Liêu Province,907318.873601318,,,,,,,0.01
Vietnam,Bến Tre Province,1624619.39111544,,,,,,,0.01
Vietnam,Cà Mau Province,1421329.82284894,,,,,,,0.01
Vietnam,Đồng Tháp Province,1599650.11044623,,,,,,,0.01
Vietnam,Hậu Giang Province,733083.959157945,,,,,,,0.01
Vietnam,Kiên Giang Province,1723224.39759841,,,,,,,0.01
Vietnam,Long An Province,0,,,,,,,0.01
Vietnam,Sóc Trăng Province,1199762.58511836,,,,,,,0.01
Vietnam,Tiền Giang Province,1762.16095402466,,,,,,,0.01
Vietnam,Trà Vinh Province,1286117.47268769,,,,,,,0.01
Vietnam,Vĩnh Long Province,490044.760199822,,,,,,,0.01
Vietnam,Cần Thơ City,0,,,,,,,0.01
Vietnam,Hanoi,1431400.74271673,,,,,,,0.01
Vietnam,Ho Chi Minh City,8599485.468429,,,,,,,0.01
Vietnam,Can Tho,1569444.35148232,,,,,,,0.01
Vietnam,Da Nang,1064197.20271149,,,,,,,0.01
Vietnam,Haiphong,2028699.29937139,,,,,,,0.01
Yemen,Amran,910075.125354606,,,,,,,0.01
Yemen,Al Bayda,605358.292822924,,,,,,,0.01
Yemen,Al Hudaydah,2300389.1152483,,,,,,,0.01
Yemen,Al Jawf,465779.543839152,,,,,,,0.01
Yemen,Al Mahwit,523283.796220232,,,,,,,0.01
Yemen,Amanat Al Asimah,1947316.86598106,,,,,,,0.01
Yemen,Dhamar,1412270.99542468,,,,,,,0.01
Yemen,Hajjah,1571015.49498901,,,,,,,0.01
Yemen,Ibb,2238741.48441516,,,,,,,0.01
Yemen,Ma'rib,251690.989204018,,,,,,,0.01
Yemen,Raymah,418697.24338877,,,,,,,0.01
Yemen,Sa'dah,747025.232539956,,,,,,,0.01
Yemen,Sana'a,957885.492305856,,,,,,,0.01
Yemen,Taiz,2513232.55615598,,,,,,,0.01
Yemen,Aden,634767.979074345,,,,,,,0.01
Yemen,Abyan,454576.520566176,,,,,,,0.01
Yemen,Al Mahrah,96776.8395000336,,,,,,,0.01
Yemen,Dhale,0,,,,,,,0.01
Yemen,Hadramaut,1093066.83963533,,,,,,,0.01
Yemen,Socotra,0,,,,,,,0.01
Yemen,Lahij,761229.52994632,,,,,,,0.01
Yemen,Shabwah,0,,,,,,,0.01
Zambia,Chibombo,293791.834653267,,,,,,,0.01
Zambia,Chisamba,127615.656286811,,,,,,,0.01
Zambia,Chitambo,127615.656286811,,,,,,,0.01
Zambia,Itezhi-Tezhi,43114.9380754582,,,,,,,0.01
Zambia,Kabwe,230823.083150283,,,,,,,0.01
Zambia,Kapiri Mposhi,294997.944818167,,,,,,,0.01
Zambia,Luano,127615.656286811,,,,,,,0.01
Zambia,Mkushi,188088.179786817,,,,,,,0.01
Zambia,Mumbwa,273894.017206459,,,,,,,0.01
Zambia,Ngabwe,127615.656286811,,,,,,,0.01
Zambia,Serenje,190949.441131576,,,,,,,0.01
Zambia,Shibuyunji ,127615.656286811,,,,,,,0.01
Zambia,Chililabombwe District,67539.1689603563,,,,,,,0.01
Zambia,Chingola District,216645.788210299,,,,,,,0.01
Zambia,Kalulushi District,75812.9246769546,,,,,,,0.01
Zambia,Kitwe District,376158.357929383,,,,,,,0.01
Zambia,Luanshya District,147921.511003337,,,,,,,0.01
Zambia,Lufwanyama District,78510.1710407483,,,,,,,0.01
Zambia,Masaiti District,95589.7310707332,,,,,,,0.01
Zambia,Mpongwe District,93388.5300152233,,,,,,,0.01
Zambia,Mufulira District,143943.147623592,,,,,,,0.01
Zambia,Ndola District,374791.23305756,,,,,,,0.01
Zambia,Chadiza District,83988.6714415128,,,,,,,0.01
Zambia,Chasefu District,83988.6714415128,,,,,,,0.01
Zambia,Chipangali District,127615.656286811,,,,,,,0.01
Zambia,Chipata District,455824.634567664,,,,,,,0.01
Zambia,Kasenengwa District,127615.656286811,,,,,,,0.01
Zambia,Katete District,189267.287485339,,,,,,,0.01
Zambia,Lumezi District,127615.656286811,,,,,,,0.01
Zambia,Lundazi District,236854.634066131,,,,,,,0.01
Zambia,Lusangazi District,127615.656286811,,,,,,,0.01
Zambia,Mambwe District,70431.4331368827,,,,,,,0.01
Zambia,Nyimba District,99168.0579115391,,,,,,,0.01
Zambia,Petauke District,235900.546920762,,,,,,,0.01
Zambia,Sinda District,0,,,,,,,0.01
Zambia,Vubwi District,0,,,,,,,0.01
Zambia,Chembe District,0,,,,,,,0.01
Zambia,Chiengi District,83831.6570999794,,,,,,,0.01
Zambia,Chifunabuli District,0,,,,,,,0.01
Zambia,Chipili District,0,,,,,,,0.01
Zambia,Kawambwa District,102512.363377065,,,,,,,0.01
Zambia,Lunga District,0,,,,,,,0.01
Zambia,Mansa District,179765.419594199,,,,,,,0.01
Zambia,Milenge District,43652.9872203307,,,,,,,0.01
Zambia,Mwansabombwe District,127615.656286811,,,,,,,0.01
Zambia,Mwense District,105768.660804025,,,,,,,0.01
Zambia,Nchelenge District,111129.150425803,,,,,,,0.01
Zambia,Samfya District,163623.945248025,,,,,,,0.01
Zambia,Chilanga District,127615.656286811,,,,,,,0.01
Zambia,Chirundu District,127615.656286811,,,,,,,0.01
Zambia,Chongwe District,137473.556697607,,,,,,,0.01
Zambia,Kafue District,150230.72192436,,,,,,,0.01
Zambia,Luangwa District,18949.7308495229,,,,,,,0.01
Zambia,Lusaka District,1084802.08474086,,,,,,,0.01
Zambia,Rufunsa District,0,,,,,,,0.01
Zambia,Chama District,74896.841002785,,,,,,,0.01
Zambia,Chinsali District,128657.751470747,,,,,,,0.01
Zambia,Chilinda District,127615.656286811,,,,,,,0.01
Zambia,Isoka District,99328.0725271146,,,,,,,0.01
Zambia,Kanchibiya District,127615.656286811,,,,,,,0.01
Zambia,Lavushimanda,127615.656286811,,,,,,,0.01
Zambia,Mafinga District,0,,,,,,,0.01
Zambia,Mpika District,146209.354616679,,,,,,,0.01
Zambia,Nakonde District,75141.863382885,,,,,,,0.01
Zambia,Shiwang'andu District,127615.656286811,,,,,,,0.01
Zambia,Chilubi District,66344.0598002772,,,,,,,0.01
Zambia,Kaputa District,87240.9685030839,,,,,,,0.01
Zambia,Kasama District,170944.613910602,,,,,,,0.01
Zambia,Lunte District,127615.656286811,,,,,,,0.01
Zambia,Lupososhi District,0,,,,,,,0.01
Zambia,Luwingu District,80765.3770290148,,,,,,,0.01
Zambia,Mbala District,149647.668668857,,,,,,,0.01
Zambia,Mporokoso District,73935.753217985,,,,,,,0.01
Zambia,Mpulungu District,67608.1752633232,,,,,,,0.01
Zambia,Mungwi District,112987.320149173,,,,,,,0.01
Zambia,Nsama District,127615.656286811,,,,,,,0.01
Zambia,Senga District,127615.656286811,,,,,,,0.01
Zambia,Chavuma District,29943.7350309038,,,,,,,0.01
Zambia,Ikelenge District,127615.656286811,,,,,,,0.01
Zambia,Kabompo District,51908.7412926767,,,,,,,0.01
Zambia,Kasempa District,44006.019465944,,,,,,,0.01
Zambia,Kalumbila District,127615.656286811,,,,,,,0.01
Zambia,Manyinga District,127615.656286811,,,,,,,0.01
Zambia,Mufumbwe District,71244.5074022754,,,,,,,0.01
Zambia,Mushindamo District,127615.656286811,,,,,,,0.01
Zambia,Mwinilunga District,117515.733769958,,,,,,,0.01
Zambia,Solwezi District,239072.836674545,,,,,,,0.01
Zambia,Zambezi District,64968.9341976756,,,,,,,0.01
Zambia,Chikankata District,127615.656286811,,,,,,,0.01
Zambia,Choma District,74896.841002785,,,,,,,0.01
Zambia,Gwembe District,34136.1179589806,,,,,,,0.01
Zambia,Kalomo District,169518.483649286,,,,,,,0.01
Zambia,Kazungula District,68271.235826614,,,,,,,0.01
Zambia,Livingstone District,139521.743776972,,,,,,,0.01
Zambia,Mazabuka District,203237.563516423,,,,,,,0.01
Zambia,Monze District,163592.942416257,,,,,,,0.01
Zambia,Namwala District,82817.56447377,,,,,,,0.01
Zambia,Pemba District,127615.656286811,,,,,,,0.01
Zambia,Siavonga District,58869.3770702089,,,,,,,0.01
Zambia,Sinazongwe District,101626.282443316,,,,,,,0.01
Zambia,Zimba District,127615.656286811,,,,,,,0.01
Zambia,Kalabo District,114816.48722347,,,,,,,0.01
Zambia,Kaoma District,162582.850155438,,,,,,,0.01
Zambia,Limulunga District,0,,,,,,,0.01
Zambia,Luampa District,0,,,,,,,0.01
Zambia,Lukulu District,68381.2458748222,,,,,,,0.01
Zambia,Mitete District,0,,,,,,,0.01
Zambia,Mongu District,162016.798452839,,,,,,,0.01
Zambia,Mulobezi District,0,,,,,,,0.01
Zambia,Mwandi District,0,,,,,,,0.01
Zambia,Nalolo District,0,,,,,,,0.01
Zambia,Nkeyema District,127615.656286811,,,,,,,0.01
Zambia,Senanga District,126517.555987425,,,,,,,0.01
Zambia,Sesheke District,99393.0784646922,,,,,,,0.01
Zambia,Shang'ombo District,127615.656286811,,,,,,,0.01
Zambia,Sikongo District,0,,,,,,,0.01
Zambia,Sioma District,0,,,,,,,0.01
Zimbabwe,Bulawayo,1200446.64759994,,,,,,,0.01
Zimbabwe,Harare,2123325.94247463,,,,,,,0.01
Zimbabwe,Buhera District,245900.460302881,,,,,,,0.01
Zimbabwe,Chimanimani District,134951.326319599,,,,,,,0.01
Zimbabwe,Chipinge District,234154.387428295,,,,,,,0.01
Zimbabwe,Makoni District,0,,,,,,,0.01
Zimbabwe,Mutare District,0,,,,,,,0.01
Zimbabwe,Mutasa District,167477.297209351,,,,,,,0.01
Zimbabwe,Nyanga District,0,,,,,,,0.01
Zimbabwe,Bindura,156856.327100531,,,,,,,0.01
Zimbabwe,Guruve,200851.345561654,,,,,,,0.01
Zimbabwe,Mazowe,198984.175016158,,,,,,,0.01
Zimbabwe,Mbire,198984.175016158,,,,,,,0.01
Zimbabwe,Mount Darwin,0,,,,,,,0.01
Zimbabwe,Muzarabani,0,,,,,,,0.01
Zimbabwe,Mukumbura,0,,,,,,,0.01
Zimbabwe,Rushinga,67835.1959991709,,,,,,,0.01
Zimbabwe,Shamva,98986.041286322,,,,,,,0.01
Zimbabwe,Chikomba,0,,,,,,,0.01
Zimbabwe,Goromonzi,0,,,,,,,0.01
Zimbabwe,Marondera,199625.233569807,,,,,,,0.01
Zimbabwe,Mudzi,0,,,,,,,0.01
Zimbabwe,Murehwa,202911.533737188,,,,,,,0.01
Zimbabwe,Mutoko,0,,,,,,,0.01
Zimbabwe,Seke,0,,,,,,,0.01
Zimbabwe,UMP (Uzumba-Maramba-Pfungwe),0,,,,,,,0.01
Zimbabwe,Wedza (Hwedza),0,,,,,,,0.01
Zimbabwe,Chegutu,0,,,,,,,0.01
Zimbabwe,Hurungwe,0,,,,,,,0.01
Zimbabwe,Kariba,0,,,,,,,0.01
Zimbabwe,Makonde,0,,,,,,,0.01
Zimbabwe,Mhondoro-Ngezi,0,,,,,,,0.01
Zimbabwe,Sanyati,0,,,,,,,0.01
Zimbabwe,Zvimba,0,,,,,,,0.01
Zimbabwe,Kadoma,0,,,,,,,0.01
Zimbabwe,Bikita,162370.8307898,,,,,,,0.01
Zimbabwe,Chiredzi,275784.189852944,,,,,,,0.01
Zimbabwe,Chivi,166064.16813555,,,,,,,0.01
Zimbabwe,Gutu,203101.551093184,,,,,,,0.01
Zimbabwe,Masvingo,72533.6251490051,,,,,,,0.01
Zimbabwe,Mwenezi,167008.254367446,,,,,,,0.01
Zimbabwe,Zaka,181317.561365281,,,,,,,0.01
Zimbabwe,Binga,139104.705685129,,,,,,,0.01
Zimbabwe,Bubi,0,,,,,,,0.01
Zimbabwe,Hwange,0,,,,,,,0.01
Zimbabwe,Lupane,0,,,,,,,0.01
Zimbabwe,Nkayi,0,,,,,,,0.01
Zimbabwe,Tsholotsho,115129.51581519,,,,,,,0.01
Zimbabwe,Umguza,89695.1926694724,,,,,,,0.01
Zimbabwe,Beitbridge,41770.8153046244,,,,,,,0.01
Zimbabwe,Bulilima,0,,,,,,,0.01
Zimbabwe,Gwanda,20227.8475914318,,,,,,,0.01
Zimbabwe,Insiza,0,,,,,,,0.01
Zimbabwe,Mangwe,0,,,,,,,0.01
Zimbabwe,Matobo,0,,,,,,,0.01
Zimbabwe,Umzingwane,0,,,,,,,0.01
Zimbabwe,Chirumhanzu,1615088.52057522,,,,,,,0.01
Zimbabwe,Gokwe North,0,,,,,,,0.01
Zimbabwe,Gokwe South,0,,,,,,,0.01
Zimbabwe,Gweru,157879.420548867,,,,,,,0.01
Zimbabwe,Kwekwe,100909.216947269,,,,,,,0.01
Zimbabwe,Mberengwa,0,,,,,,,0.01
Zimbabwe,Shurugwi,21907.0009636267,,,,,,,0.01
